,adani,asian,axis,bajajauto,bajajfs,bajajfin,airtel,bpcl,britannia,cipla,coalind,divislab,drreddy,eichermot,gail,grasim,hcl,hdfc,hdfcbk,hdfclife,hero,hindalco,hindu,icici,indus,infy,ioc,itc,jsw,kotak,lt,mm,maruti,nestle,ntpc,ongc,powergrid,rel,sbilife,sbibk,shreecem,sunpharma,tatam,tatas,tcs,techm,titan,ultracem,upl,wit
2018-11-16,347.45,1321.3,619.8,2695.35,5695.65,2402.1,332.75,322.05,5947.65,530.6,263.65,1558.699951,2477.05,24735.0,342.2,831.9,1022.2,1889.0,2004.3,393.399994,2961.9,229.95,1689.1,367.55,1501.1,650.85,143.35,276.55,335.1,1168.6,1399.05,7341.2,767.6,10687.25,154.05,156.35,188.1,1127.4,577.299988,290.9,15935.9,519.75,179.9,574.1,1886.6,728.0,921.35,3962.4,771.85,326.2
2018-11-19,350.55,1312.15,616.3,2679.65,5725.95,2360.95,336.85,322.95,5989.55,528.25,264.15,1562.25,2528.6,24897.1,334.7,849.4,1040.1,1899.35,2013.9,384.0,2980.65,234.45,1701.4,362.4,1537.95,651.7,142.55,284.5,336.65,1175.25,1417.2,7411.65,781.35,10342.65,152.95,154.55,189.7,1150.0,568.75,288.15,15891.8,531.55,184.6,582.4,1902.45,732.55,920.55,4031.95,775.2,332.85
2018-11-20,355.25,1306.85,612.65,2666.5,5688.55,2380.1,331.95,322.9,5888.7,520.7,261.45,1534.300049,2443.15,24595.8,344.05,837.95,1008.95,1876.8,2012.45,387.049988,2960.1,221.95,1694.0,357.9,1557.85,641.4,139.05,283.85,328.25,1169.95,1413.1,7333.95,782.6,10254.65,149.15,153.1,188.4,1137.4,565.549988,283.45,15905.1,525.45,183.75,563.3,1878.25,709.7,915.45,3976.45,759.2,321.3
2018-11-21,361.25,1324.2,626.85,2604.65,5851.95,2430.55,332.7,326.6,6004.65,522.15,260.95,1538.599976,2601.8,24216.4,345.05,863.75,985.15,1868.15,2018.75,390.200012,2912.05,223.15,1689.95,356.75,1546.7,619.1,141.6,281.75,326.05,1176.7,1402.1,7424.5,769.1,10238.3,147.85,151.75,182.1,1112.9,560.200012,287.05,15964.8,532.85,184.15,551.4,1812.0,690.65,926.55,4043.8,779.25,314.15
2018-11-22,368.15,1314.4,614.55,2590.35,5723.05,2381.5,327.85,320.1,6008.7,517.95,256.65,1529.300049,2608.7,24109.05,344.75,843.35,979.05,1873.7,2005.5,393.299988,2917.75,218.1,1675.1,352.05,1528.85,620.75,138.25,280.5,319.9,1170.6,1410.15,7411.1,746.1,10303.25,146.0,152.25,179.8,1102.85,572.700012,282.7,15738.05,525.95,182.55,539.65,1812.55,690.8,915.75,3950.4,778.3,307.1
2018-11-26,369.05,1349.5,631.05,2649.5,5737.9,2394.6,334.55,327.35,6008.05,522.1,250.75,1506.050049,2558.6,23848.3,339.8,845.35,1000.5,1884.65,2049.8,396.149994,3076.0,218.8,1744.0,356.35,1562.75,621.45,136.95,285.65,317.6,1170.55,1422.0,7554.7,747.9,10453.25,144.7,146.6,182.45,1109.75,568.200012,286.4,15995.85,510.75,181.75,530.7,1846.1,694.5,916.4,3959.85,773.1,318.45
2018-11-27,369.05,1339.6,625.25,2599.65,5880.35,2435.45,328.15,335.5,6035.05,517.65,251.9,1523.150024,2588.75,23807.55,347.35,860.6,1023.15,1901.7,2064.0,392.950012,2958.15,219.9,1733.3,354.65,1588.55,638.9,138.45,284.85,311.2,1173.55,1431.6,7647.6,751.75,10518.4,145.75,146.1,182.55,1128.2,570.5,289.4,16022.25,493.85,180.05,522.3,1890.25,694.15,914.3,4005.0,768.55,312.05
2018-11-28,365.4,1324.25,627.95,2603.9,5818.45,2412.55,314.1,320.15,5961.75,515.3,247.85,1480.099976,2572.3,23111.35,339.05,840.8,1043.1,1928.0,2089.25,394.75,2999.15,216.05,1732.2,359.0,1613.35,666.4,134.05,282.2,308.85,1160.25,1403.4,7574.2,748.4,10698.7,143.45,142.8,184.3,1152.65,568.950012,284.55,15998.95,486.0,174.45,523.95,1983.9,697.5,922.95,4003.9,771.85,310.3
2018-11-29,369.8,1350.3,631.4,2724.0,6010.75,2506.5,317.2,328.5,3032.35,524.7,246.9,1456.550049,2655.3,23521.3,339.2,851.9,1013.45,1956.3,2131.05,392.700012,3016.8,224.5,1768.5,362.2,1660.55,661.05,134.85,287.55,317.45,1212.95,1422.45,7546.75,773.2,10606.45,142.25,140.6,180.5,1168.5,571.650024,286.4,16404.7,484.4,177.25,533.55,1960.55,687.5,931.4,4030.4,779.1,314.9
2018-11-30,365.65,1345.95,625.75,2745.7,5994.35,2537.7,313.5,324.4,3169.75,540.85,244.9,1439.349976,2722.2,23405.3,343.05,866.25,1015.0,1989.0,2128.45,396.700012,3055.2,226.2,1754.0,355.15,1631.8,667.45,134.6,285.8,314.25,1233.95,1432.5,7661.6,790.9,10764.85,140.3,140.3,180.15,1167.55,571.400024,284.65,16487.35,492.6,171.95,529.5,1968.25,705.95,927.1,3999.65,757.8,324.65
2018-12-03,375.65,1338.7,624.8,2736.0,5999.3,2508.65,319.75,323.95,3094.5,535.8,249.0,1456.75,2667.9,23567.3,355.65,864.55,1018.2,1980.75,2113.3,398.649994,3039.9,233.05,1825.6,355.5,1656.3,670.35,132.8,282.95,314.9,1226.1,1427.5,7779.95,761.05,10745.65,144.9,142.5,183.8,1156.45,569.349976,286.8,16793.3,455.4,175.45,538.1,1982.4,712.7,936.25,4047.0,732.6,328.25
2018-12-04,373.8,1329.45,623.25,2763.85,6070.2,2543.55,318.55,333.7,3093.1,546.45,252.25,1493.099976,2704.05,23401.4,354.35,845.7,1036.25,1939.45,2085.55,398.700012,3069.15,233.35,1807.65,357.95,1635.75,685.25,135.65,281.85,313.3,1225.3,1419.9,7721.65,740.3,10589.0,143.2,146.15,187.25,1152.3,569.849976,282.55,16679.95,442.9,175.75,538.2,2010.85,723.55,923.8,4030.65,751.45,334.95
2018-12-05,374.75,1329.5,614.95,2764.1,5902.5,2494.1,312.8,329.45,3093.0,528.45,245.3,1480.349976,2671.65,22793.45,349.35,826.0,1051.05,1973.3,2099.2,396.600006,3052.5,221.35,1848.1,351.4,1603.6,681.4,134.3,275.35,304.35,1211.5,1394.8,7554.05,718.05,10488.45,141.05,143.7,183.5,1155.15,572.799988,280.15,16416.4,412.95,169.2,517.7,2006.75,726.85,920.25,3969.05,749.4,336.45
2018-12-06,363.95,1295.1,600.05,2718.1,5667.5,2432.4,304.0,324.9,2986.35,515.3,240.6,1459.400024,2641.2,22211.35,349.0,795.0,1012.5,1945.8,2097.05,396.450012,3026.75,217.9,1801.5,347.65,1569.45,668.5,130.75,273.05,305.4,1180.25,1379.5,7209.7,710.95,10309.35,139.8,140.15,183.5,1123.65,567.799988,275.65,16071.0,420.15,162.65,510.2,1992.7,696.4,905.75,3864.5,746.8,331.65
2018-12-07,373.45,1318.65,603.95,2786.2,5849.9,2486.35,303.95,325.4,3005.35,513.6,236.75,1491.800049,2692.55,22369.25,334.7,802.3,961.95,1951.35,2107.6,392.549988,3066.8,218.8,1824.3,352.2,1566.8,682.8,129.75,274.05,302.4,1279.65,1399.9,7313.95,721.1,10404.6,137.85,139.4,182.65,1133.8,562.549988,275.4,16337.9,411.25,162.4,509.3,1995.2,694.25,916.6,3932.5,757.7,333.3
2018-12-10,359.15,1274.2,590.3,2725.1,5693.95,2395.55,294.95,330.25,2980.65,512.55,238.15,1472.650024,2690.45,22404.85,332.05,790.4,942.0,1906.5,2088.75,385.299988,3046.5,217.9,1795.8,346.35,1554.45,669.2,134.35,270.45,294.1,1198.35,1367.75,7350.5,710.55,10398.9,136.2,137.1,179.3,1090.25,562.450012,274.2,16021.7,399.0,157.1,502.85,1975.8,687.9,907.1,3776.55,746.55,326.6
2018-12-11,355.75,1323.6,604.25,2739.6,5827.15,2426.75,290.25,326.75,2997.2,518.7,242.1,1478.050049,2716.15,22640.6,332.55,800.5,956.85,1905.25,2059.55,384.75,3038.8,216.25,1794.9,342.8,1552.8,674.5,131.95,274.7,300.95,1218.7,1361.4,7305.35,722.35,10634.55,137.35,138.1,180.3,1097.55,562.650024,281.25,15993.9,422.3,158.1,500.75,2000.0,695.3,933.15,3874.1,747.95,328.0
2018-12-12,374.45,1330.9,619.95,2848.4,5989.0,2493.95,305.55,329.4,3056.5,531.3,247.0,1528.900024,2586.35,23722.0,344.45,811.55,971.25,1940.2,2085.3,393.299988,3258.65,221.3,1839.1,349.95,1582.2,678.5,136.1,276.05,302.45,1237.15,1400.3,7471.85,750.8,10844.75,140.7,141.7,182.55,1110.5,570.25,285.25,16619.0,431.45,164.1,520.25,2016.8,705.35,929.95,3932.4,790.05,330.05
2018-12-13,371.05,1320.2,619.1,2836.1,6159.4,2489.1,303.1,334.9,3143.2,527.0,244.55,1522.0,2596.85,23305.4,346.45,829.4,978.05,1942.05,2101.3,387.200012,3318.25,220.3,1855.55,349.55,1610.1,697.75,137.4,275.3,298.05,1264.4,1426.45,7670.5,759.2,10996.55,141.05,143.3,182.55,1107.05,571.0,289.0,16693.7,422.1,166.85,512.25,1982.6,709.3,944.15,3949.1,773.45,338.65
2018-12-14,368.6,1340.95,620.25,2823.15,6177.65,2486.35,319.25,345.3,3135.75,521.75,247.15,1491.400024,2591.7,23716.15,351.25,847.2,961.2,1904.1,2095.7,394.100006,3314.65,220.15,1860.55,351.9,1603.85,706.05,141.25,275.75,293.1,1255.95,1411.4,7662.15,757.25,10985.9,143.5,146.85,185.7,1112.2,567.0,289.2,16887.7,420.65,166.95,513.55,1989.75,712.2,931.5,4005.05,764.75,333.1
2018-12-17,371.4,1335.85,617.15,2840.95,6087.8,2474.4,315.2,350.35,3163.2,523.65,251.45,1483.099976,2613.15,23697.8,353.15,846.3,971.65,1960.35,2130.2,393.200012,3286.1,225.45,1850.7,358.45,1633.35,694.4,142.9,279.85,299.85,1222.45,1408.0,7734.05,756.35,11170.6,146.1,148.25,192.55,1129.9,589.799988,289.5,16928.7,420.95,173.95,524.0,1994.3,719.75,935.3,4009.3,768.05,339.6
2018-12-18,372.9,1355.7,619.4,2840.9,6152.65,2532.2,317.8,353.25,3168.7,522.9,251.85,1496.400024,2639.3,23865.65,354.5,854.3,985.2,1952.0,2135.45,392.5,3298.05,225.25,1840.75,362.25,1639.55,676.6,144.75,278.15,305.45,1237.1,1428.5,7772.35,770.95,11094.0,147.7,147.6,196.35,1136.4,587.599976,292.75,17030.05,433.45,174.75,527.0,1987.85,709.0,933.0,4008.15,743.65,335.05
2018-12-19,375.85,1400.25,641.65,2863.0,6405.45,2596.9,322.7,361.75,3228.85,524.75,251.0,1516.150024,2613.75,23955.7,358.5,854.9,957.15,1981.7,2123.45,387.549988,3305.2,227.15,1844.8,366.5,1612.65,664.85,145.95,283.45,311.0,1225.65,1434.75,7936.0,782.65,11174.3,149.8,148.25,199.0,1136.8,583.049988,300.7,17495.85,423.8,173.9,527.4,1968.45,709.45,929.2,4084.55,755.7,340.7
2018-12-20,375.15,1425.8,632.95,2887.2,6404.95,2591.4,316.55,371.1,3170.85,520.25,250.55,1512.599976,2628.45,24092.0,353.15,828.5,959.5,1974.7,2137.45,387.200012,3361.35,223.9,1834.25,362.15,1612.85,667.05,147.85,282.65,308.7,1236.3,1450.8,7807.05,795.45,11232.55,149.3,148.6,197.95,1128.45,592.450012,294.05,17497.8,429.05,176.4,523.35,1954.05,707.75,926.75,4040.35,770.0,333.25
2018-12-21,361.1,1388.2,620.85,2808.45,6360.1,2591.25,307.9,374.65,3119.8,516.65,252.75,1474.800049,2608.05,23597.6,345.05,816.4,954.45,1948.6,2111.15,385.200012,3324.15,224.0,1803.5,354.2,1575.65,646.2,139.75,276.75,308.0,1227.2,1420.0,7536.3,781.15,11010.4,150.55,148.5,196.9,1100.2,597.5,291.9,17145.9,425.3,176.25,520.2,1895.8,695.75,900.05,3984.3,735.65,322.1
2018-12-24,361.1,1357.05,615.0,2724.65,6274.45,2564.9,309.1,364.95,3100.55,518.8,248.3,1447.150024,2599.8,23210.7,347.7,808.15,937.85,1902.15,2080.65,385.100006,3168.4,217.85,1784.65,352.75,1562.35,649.0,135.05,276.0,292.2,1238.5,1404.8,7529.15,788.65,10923.35,146.4,147.9,193.95,1089.15,579.450012,293.05,16754.6,424.35,172.5,513.7,1918.5,697.9,879.85,3917.15,736.45,326.7
2018-12-26,376.55,1363.0,619.5,2734.6,6439.05,2567.4,320.45,366.35,3088.95,514.3,247.05,1455.800049,2622.3,23081.35,353.4,819.25,942.8,1933.35,2122.35,384.799988,3175.2,218.6,1791.6,355.85,1556.45,644.05,134.65,276.65,296.3,1248.15,1422.65,7569.1,787.7,10770.05,145.55,146.6,195.3,1098.35,574.849976,294.15,17074.45,413.65,170.9,513.45,1889.2,693.55,889.15,3996.1,750.2,326.15
2018-12-27,384.0,1372.5,617.55,2737.0,6405.05,2587.15,316.7,364.6,3075.4,517.9,250.2,1471.150024,2587.45,22994.5,356.45,813.75,948.8,1948.85,2105.05,390.600006,3128.8,220.6,1814.9,355.65,1564.0,656.8,133.9,280.75,292.95,1240.25,1425.05,7499.95,795.65,10942.85,148.3,149.7,196.55,1120.2,590.599976,292.15,16947.4,411.15,168.25,506.5,1908.95,708.9,887.65,3982.5,749.65,327.45
2018-12-28,387.4,1366.0,625.05,2717.5,6502.9,2634.8,316.55,361.9,3098.5,522.0,242.3,1467.199951,2621.9,23124.1,356.3,824.6,958.35,1979.95,2122.9,387.350006,3122.6,223.5,1822.05,360.75,1583.25,656.95,138.2,282.25,298.1,1241.35,1439.4,7505.55,803.55,11258.6,149.85,150.5,197.05,1125.55,598.799988,294.8,17227.05,425.2,170.85,512.85,1896.05,714.0,922.7,4004.95,758.4,330.05
2018-12-31,387.7,1373.05,619.9,2720.15,6476.95,2645.15,312.5,362.75,3115.4,519.5,240.75,1482.650024,2616.5,23158.35,360.3,825.6,964.35,1968.35,2121.7,387.149994,3104.25,226.2,1819.65,360.15,1599.3,658.95,137.05,281.65,306.75,1256.5,1437.55,7465.5,803.85,11084.85,149.05,149.9,198.65,1121.25,597.849976,295.9,17236.1,430.5,172.7,521.05,1893.05,723.15,931.0,3990.95,758.25,330.85
2019-01-01,389.0,1371.55,627.3,2726.65,6521.95,2656.85,319.5,367.2,3103.05,523.05,241.5,1475.449951,2607.05,23195.1,362.15,833.5,959.85,2009.0,2148.1,386.399994,3127.6,222.75,1801.1,363.75,1595.6,665.05,137.7,282.7,303.95,1250.45,1441.9,7476.8,773.35,11015.05,148.7,148.5,200.0,1121.0,598.849976,299.6,16973.25,433.55,173.45,515.75,1902.8,719.1,928.0,4009.2,753.5,326.65
2019-01-02,381.3,1383.3,620.05,2692.0,6384.0,2614.05,312.65,357.95,3116.85,514.55,236.7,1470.900024,2601.05,21162.3,350.3,815.5,946.35,1980.65,2128.5,391.149994,3046.55,214.55,1784.6,364.6,1576.6,669.05,137.25,280.6,288.7,1240.6,1425.5,7267.85,741.7,11035.4,147.0,147.05,195.25,1106.4,601.700012,293.9,16939.95,440.05,168.55,493.65,1923.3,712.05,932.15,4006.1,756.5,325.55
2019-01-03,378.1,1388.3,607.95,2701.35,6383.3,2586.2,313.5,352.5,3135.9,512.4,235.0,1437.900024,2577.35,20211.45,349.95,799.7,948.35,1936.85,2111.8,391.299988,3014.65,209.2,1788.4,363.25,1560.1,669.15,132.65,278.85,282.65,1235.25,1395.0,7203.95,718.3,11207.15,143.4,142.4,193.05,1092.75,600.049988,291.1,16948.4,436.1,166.05,481.25,1899.95,691.25,931.2,3900.05,746.65,325.5
2019-01-04,382.15,1385.85,619.6,2734.2,6410.45,2576.05,322.45,359.45,3122.7,512.8,236.5,1460.5,2600.0,20103.6,353.15,806.15,932.35,1972.6,2117.45,393.5,2987.85,210.9,1781.7,365.2,1548.2,661.05,133.95,280.95,287.95,1247.95,1388.05,7234.5,725.6,10851.2,145.75,145.7,195.9,1098.65,602.849976,297.65,16737.1,433.8,170.95,487.65,1876.85,681.1,928.45,3914.55,756.4,324.45
2019-01-07,381.65,1396.0,637.45,2658.55,6407.15,2553.6,324.95,355.55,3143.8,514.05,234.5,1486.0,2558.65,19830.4,357.1,820.65,941.55,1972.9,2120.65,393.049988,2957.95,208.55,1784.95,367.7,1559.15,671.7,133.45,281.65,289.85,1246.6,1383.8,7362.05,729.55,10786.1,148.6,147.85,198.45,1104.75,602.450012,296.3,16921.7,430.8,175.35,485.5,1897.9,687.5,944.05,3926.75,763.75,324.25
2019-01-08,378.75,1401.25,650.9,2694.85,6443.05,2537.05,329.25,351.95,3089.55,513.65,233.3,1458.849976,2570.5,20044.65,354.6,836.6,945.15,1958.95,2103.0,394.700012,2970.3,206.5,1770.85,380.15,1577.75,670.05,134.0,284.25,293.9,1228.9,1382.2,7439.5,723.4,11005.4,146.95,147.45,197.35,1104.65,612.5,305.3,16753.85,448.05,179.95,491.35,1893.55,689.85,946.15,3916.3,752.2,325.55
2019-01-09,377.3,1402.0,670.1,2696.9,6399.1,2524.35,334.5,340.05,3092.65,510.1,232.65,1473.25,2603.1,20291.05,341.35,835.3,938.4,1994.95,2116.8,396.0,2937.45,205.7,1785.0,382.25,1601.75,676.1,132.0,290.4,290.75,1238.25,1386.05,7492.9,726.3,11252.25,146.55,145.3,197.6,1110.75,642.950012,305.3,16345.4,448.75,183.05,479.2,1886.95,693.7,952.95,3817.25,764.8,329.0
2019-01-10,380.25,1396.35,663.25,2725.3,6371.95,2514.65,337.3,335.6,3088.95,513.25,233.0,1520.449951,2600.4,20556.1,343.9,820.2,935.85,1980.1,2108.5,406.700012,2919.5,204.0,1786.2,379.5,1565.9,679.7,129.9,289.6,289.3,1219.55,1392.6,7391.6,733.2,11416.6,148.1,143.25,195.65,1107.5,634.75,305.55,16496.15,444.6,185.75,480.4,1888.55,694.55,966.7,3818.2,773.1,325.75
2019-01-11,377.15,1403.65,666.5,2720.95,6371.65,2514.2,335.1,337.3,3096.85,510.2,232.25,1505.150024,2588.15,20507.6,338.6,814.25,940.05,1991.4,2111.9,406.600006,2899.25,205.85,1769.4,378.55,1515.15,683.5,131.2,295.35,288.8,1223.2,1369.6,7320.5,727.9,11273.0,148.0,144.65,194.35,1098.05,638.5,302.75,15913.2,444.4,180.3,474.2,1842.55,699.2,959.3,3770.2,783.45,328.7
2019-01-14,374.45,1388.6,659.2,2699.15,6368.8,2544.8,331.6,334.95,3113.65,511.95,230.9,1530.449951,2578.8,20480.4,324.9,813.7,937.2,1969.2,2101.65,392.049988,2867.0,206.15,1763.9,373.35,1484.05,701.9,132.3,294.3,283.9,1211.75,1333.9,7408.7,724.55,11228.65,145.55,143.45,192.5,1096.8,620.099976,300.4,15496.55,450.85,182.4,470.85,1813.25,679.85,957.5,3776.6,770.4,312.55
2019-01-15,385.15,1405.95,660.6,2725.85,6509.7,2604.2,337.75,341.7,3183.9,514.95,232.65,1522.199951,2594.8,20638.15,324.55,815.5,947.7,1992.15,2121.9,387.5,2910.95,208.5,1789.85,372.75,1495.2,726.6,134.55,296.55,292.1,1213.4,1340.9,7355.15,726.9,11282.65,145.8,145.15,192.45,1129.65,623.900024,301.65,15618.7,452.45,185.35,475.05,1867.8,706.25,968.3,3827.65,775.95,329.8
2019-01-16,389.3,1389.75,664.0,2717.45,6464.85,2569.85,333.95,347.25,3175.75,511.5,232.05,1519.800049,2616.95,20735.7,325.5,826.3,938.25,1975.0,2120.2,387.5,2879.85,208.4,1772.55,375.3,1526.7,736.8,135.8,294.05,286.45,1202.75,1342.15,7310.25,726.25,11055.9,146.35,146.35,192.0,1135.9,621.400024,303.15,15822.95,453.8,185.45,474.55,1870.15,699.9,961.2,3887.0,766.1,336.55
2019-01-17,394.5,1389.6,676.65,2729.65,6359.0,2535.9,332.05,355.2,3207.1,509.6,232.05,1505.349976,2619.15,20369.95,332.4,828.1,954.7,2004.55,2132.3,390.850006,2903.6,206.0,1751.5,374.6,1523.0,733.35,137.65,293.95,289.0,1219.95,1346.05,7336.25,734.65,11165.7,144.9,145.0,193.9,1134.45,623.349976,297.4,15914.7,426.55,184.9,473.15,1894.3,705.55,961.55,3846.45,769.05,335.4
2019-01-18,399.3,1400.45,664.6,2720.75,6249.9,2542.9,311.15,354.2,3171.35,509.4,230.0,1509.150024,2596.8,20122.75,322.15,824.95,966.3,2006.85,2130.25,383.700012,2898.75,208.8,1744.1,372.0,1516.9,730.95,137.85,291.45,285.6,1240.2,1317.9,7357.95,734.95,11248.4,144.3,146.75,193.6,1184.35,620.200012,294.95,15590.25,390.75,183.3,470.65,1900.65,709.15,960.95,3819.95,766.05,346.15
2019-01-21,396.2,1422.1,660.3,2684.6,6384.55,2594.2,311.35,351.55,3148.4,509.25,229.0,1497.199951,2599.8,20028.0,327.8,815.65,965.75,2004.45,2148.15,383.850006,2794.25,207.65,1746.9,371.7,1507.6,745.0,135.65,289.9,284.6,1267.6,1314.55,7208.4,730.3,11255.25,143.4,144.7,191.25,1237.7,617.650024,292.45,15678.7,398.3,181.5,471.7,1908.7,713.9,962.75,3849.55,769.15,337.8
2019-01-22,390.6,1406.95,661.6,2688.35,6435.55,2621.9,304.85,353.8,3153.65,507.1,227.75,1503.650024,2640.3,20023.6,332.9,804.35,940.75,1979.4,2135.85,383.850006,2824.9,203.55,1750.2,369.05,1501.6,745.35,135.95,289.75,278.0,1291.75,1301.15,7068.85,708.5,11236.55,142.8,144.35,189.7,1235.15,619.900024,290.25,15917.55,418.95,180.85,456.55,1901.9,714.2,982.65,3860.5,763.3,346.5
2019-01-23,385.2,1396.55,661.6,2674.1,6493.15,2634.35,303.7,357.15,3203.85,509.3,225.55,1503.300049,2646.75,20089.15,334.2,782.15,944.45,1958.25,2105.4,373.350006,2795.95,205.45,1767.2,367.4,1495.0,731.65,136.1,277.3,280.9,1276.5,1301.45,7045.4,695.85,11315.9,140.75,143.3,186.3,1226.3,620.0,286.65,16103.35,431.0,180.25,464.6,1875.6,720.7,962.15,3850.65,762.85,351.55
2019-01-24,380.95,1401.85,663.65,2651.65,6407.3,2635.65,301.65,353.95,3216.85,500.7,223.85,1493.25,2668.45,20115.6,333.6,785.8,946.45,1971.1,2102.25,361.200012,2790.2,205.05,1759.5,364.8,1490.3,732.0,136.8,278.9,283.65,1267.75,1295.35,7040.6,697.3,11433.4,140.05,141.7,186.75,1247.45,618.25,288.05,16170.55,423.0,175.4,460.75,1901.55,727.75,969.65,3790.7,747.35,351.75
2019-01-25,373.85,1372.15,669.75,2626.35,6321.55,2599.55,307.5,357.45,3206.65,507.65,220.95,1495.349976,2672.4,20049.95,334.9,759.6,969.4,1977.8,2096.0,359.399994,2670.15,204.45,1756.8,357.2,1484.9,730.35,137.75,279.2,274.65,1266.15,1285.45,6513.4,683.5,11365.6,138.3,142.0,185.85,1246.0,619.599976,285.4,15723.2,422.4,173.25,452.9,1920.8,729.05,978.0,3510.8,753.1,353.45
2019-01-28,326.1,1379.5,656.3,2565.55,6050.9,2458.5,305.15,348.7,3203.45,492.15,225.2,1473.449951,2624.75,19987.4,333.2,732.8,977.8,1946.9,2084.15,367.299988,2598.6,200.0,1743.0,343.55,1443.7,727.95,138.05,274.75,267.75,1260.45,1300.45,6511.05,673.05,11360.6,138.6,141.65,187.8,1229.55,599.25,281.6,15052.4,411.75,172.3,445.7,1955.0,735.15,958.65,3374.45,760.05,355.15
2019-01-29,349.25,1393.3,660.75,2567.65,6233.05,2515.55,307.85,344.9,3180.05,505.05,222.55,1504.800049,2666.45,18877.25,323.6,733.5,988.45,1922.3,2057.6,360.299988,2633.3,199.55,1756.7,346.85,1461.85,727.9,137.35,278.45,270.95,1251.4,1278.05,6526.95,669.65,11399.1,138.5,141.05,185.6,1210.65,606.099976,280.6,15456.35,422.4,173.6,443.8,1982.75,731.5,966.1,3409.65,760.3,359.4
2019-01-30,338.15,1390.4,690.95,2499.7,6247.2,2595.5,303.7,342.7,3208.8,505.8,225.2,1503.150024,2665.4,18919.15,321.6,725.0,1018.4,1885.8,2034.7,370.399994,2611.0,205.8,1733.35,365.9,1476.1,725.9,134.55,275.5,268.9,1222.2,1294.45,6548.25,678.65,11396.65,138.7,139.7,187.1,1195.7,599.950012,287.45,15450.35,417.95,174.6,467.45,1981.4,714.6,968.9,3442.2,767.35,363.25
2019-01-31,338.65,1412.6,722.7,2554.55,6091.9,2574.85,306.4,345.45,3197.7,517.3,224.65,1506.199951,2720.8,19005.75,332.15,721.0,1005.2,1922.35,2079.95,371.600006,2613.95,208.5,1763.25,364.45,1505.55,749.55,136.85,278.65,274.6,1255.75,1314.3,6641.15,680.05,11497.85,139.7,141.25,188.6,1227.15,595.0,293.65,15714.7,423.45,181.2,476.7,2014.1,731.9,995.8,3519.35,786.5,369.2
2019-02-01,338.45,1457.2,717.25,2602.75,6096.95,2628.4,311.85,341.0,3251.0,521.35,223.2,1532.349976,2791.25,19663.4,333.5,718.95,1043.85,1961.25,2090.45,375.450012,2807.25,211.4,1799.3,354.65,1515.15,757.05,137.2,280.85,274.95,1255.7,1324.6,6962.3,688.4,11556.55,140.15,141.8,190.2,1249.95,590.950012,284.4,15782.0,423.25,181.65,474.7,2029.95,746.6,991.55,3483.65,779.85,371.55
2019-02-04,335.65,1446.35,720.5,2642.5,6009.2,2594.45,306.55,338.55,3266.0,509.6,222.1,1609.449951,2735.2,20128.3,329.75,706.75,1044.8,1978.5,2104.9,376.200012,2780.15,204.2,1802.6,354.55,1504.65,755.9,135.9,277.1,273.5,1272.2,1307.4,6988.2,674.45,11533.75,137.25,146.25,184.6,1290.9,589.75,283.95,15906.9,414.8,180.25,476.05,2050.25,749.15,1025.75,3447.5,770.9,371.25
2019-02-05,339.8,1450.35,729.5,2710.65,6017.1,2603.6,308.2,337.95,3167.05,508.0,216.4,1616.150024,2821.45,20479.65,332.1,703.95,1047.75,1981.4,2114.05,376.25,2854.55,204.75,1821.45,352.65,1541.75,754.85,133.75,274.15,273.55,1279.15,1304.6,7093.6,684.9,11607.45,138.05,142.95,186.1,1291.55,584.0,284.65,15675.65,409.9,175.8,464.7,2044.55,751.0,1066.7,3461.75,795.95,368.45
2019-02-06,330.35,1469.4,725.75,2770.15,6208.65,2711.25,308.75,339.3,3181.4,534.95,219.95,1653.25,2789.7,21104.25,339.8,733.5,1055.2,1987.95,2122.65,369.600006,2880.05,211.4,1829.95,359.3,1526.05,763.3,137.85,277.7,279.3,1279.5,1314.4,7183.4,695.1,11617.4,137.1,146.7,186.8,1310.25,579.400024,289.05,16031.15,416.6,178.5,485.1,2074.8,811.35,1059.05,3510.35,805.25,372.2
2019-02-07,332.35,1472.45,730.15,2853.6,6253.1,2696.6,311.15,339.4,3214.1,532.9,224.2,1670.150024,2821.8,21904.2,339.95,752.75,1062.9,1969.65,2117.25,368.399994,2939.05,209.2,1839.05,358.65,1514.95,764.0,138.05,280.3,273.1,1284.55,1296.05,7302.55,700.9,11715.7,135.95,147.9,184.6,1290.4,577.25,287.4,16245.7,434.9,182.85,489.05,2082.9,805.0,1056.8,3570.55,809.0,373.6
2019-02-08,331.5,1448.8,719.4,2851.4,6182.7,2707.15,313.25,337.4,3110.0,534.25,218.65,1685.0999760000002,2769.7,20847.4,336.35,717.95,1068.45,1944.65,2122.65,365.049988,2938.85,205.9,1817.3,355.1,1499.05,760.9,133.8,275.5,262.85,1299.4,1261.75,7134.25,682.1,11242.7,132.05,144.15,181.0,1277.7,577.549988,286.0,16192.8,431.05,150.7,468.75,2061.4,805.55,1053.25,3557.8,812.2,372.7
